id_subsls,kd_prov,kd_kab,kd_kec,kd_desa,kd_sls,nama_prov,nama_kab,nama_kec,nama_desa,nama_sls,kd_pos
7103080004000300,71,03,080,004,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,SESIWUNG,LINDONGAN 03,95853
7103090010000700,71,03,090,010,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA l,RT 07 LINGKUNGAN 3,95813
7103100021000400,71,03,100,021,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA TIMUR,LINDONGAN 04,95856
7103100021000100,71,03,100,021,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA TIMUR,LINDONGAN 01,95856
7103060018000100,71,03,060,018,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,LAOTONGAN,LINDONGAN 1,95858
7103110004000200,71,03,110,004,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,TARIANGLAMA,LINDONGAN 02,95852
7103040013000100,71,03,040,013,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,MAWIRA,LINDONGAN 1,95854
7103090010000500,71,03,090,010,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA l,RT 05 LINGKUNGAN 2,95813
7103050011000101,71,03,050,011,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,NAGHA SATU,LINDONGAN 01,95855
7103062005000200,71,03,062,005,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,SAMPAKANG,LINDONGAN 02,95850
7103041004000500,71,03,041,004,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,KALAMA,LINDONGAN 5,95851
7103100021000300,71,03,100,021,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PETTA TIMUR,LINDONGAN 03,95856
7103090010000300,71,03,090,010,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA l,RT 03 LINGKUNGAN 1,95813
7103091004000100,71,03,091,004,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 01 LINGKUNGAN 1,95815
7103091004000800,71,03,091,004,0008,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA I,RT 08 LINGKUNGAN 4,95815
7103092004000200,71,03,092,004,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA,RT 02 LINGKUNGAN I,95818
7103092005000700,71,03,092,005,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,AKEMBAWI,RT 07 LINGKUNGAN III,95818
7103050005000500,71,03,050,005,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,PANANARU,LINDONGAN 05,95855
7103060017000100,71,03,060,017,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BUKIDE,LINDONGAN 1,95858
7103040013000200,71,03,040,013,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,MAWIRA,LINDONGAN 2,95854
7103092001000100,71,03,092,001,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,PANANEKENG,RT 01 LINGKUNGAN I,95811
7103080010000200,71,03,080,010,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TALOARANE,LINDONGAN 02,95853
7103040007000200,71,03,040,007,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,NGALIPAENG DUA,LINDONGAN 2,95854
7103090010000100,71,03,090,010,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA l,RT 01 LINGKUNGAN 1,95813
7103060010000200,71,03,060,010,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BINEBAS,LINDONGAN 2,95858
7103060006000200,71,03,060,006,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,MANDOI,LINDONGAN 2,95858
7103090011000200,71,03,090,011,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 02 LINGKUNGAN 1,95813
7103091008000200,71,03,091,008,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 02 LINGKUNGAN 1,95815
7103101002000100,71,03,101,002,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NANEDAKELE,LINDONGAN 001,95842
7103110006000500,71,03,110,006,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,MOHONGSAWANG,LINDONGAN 05,95852
7103110003000400,71,03,110,003,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,TALAWID,LINDONGAN 04,95852
7103041006000100,71,03,041,006,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,TALEKO BATUSAIKI,LINDONGAN 1,95851
7103110005000300,71,03,110,005,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,PEMPALARAENG,LINDONGAN 03,95852
7103100019000100,71,03,100,019,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PUSUNGE,LINDONGAN 01,95856
7103100019000200,71,03,100,019,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,PUSUNGE,LINDONGAN 02,95856
7103070009000200,71,03,070,009,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TALENGEN,LINDONGAN 2,95857
7103110008100100,71,03,110,008,1001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KAWALUSO,KEBUN,95852
7103040007000100,71,03,040,007,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,NGALIPAENG DUA,LINDONGAN 1,95854
7103070009000100,71,03,070,009,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TALENGEN,LINDONGAN 1,95857
7103061009000300,71,03,061,009,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,AHA PATUNG,LINDONGAN 03,95859
7103090011000300,71,03,090,011,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 03 LINGKUNGAN 1,95813
7103091008000100,71,03,091,008,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 01 LINGKUNGAN 1,95815
7103070009000400,71,03,070,009,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TALENGEN,LINDONGAN 4,95857
7103041006000400,71,03,041,006,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,TALEKO BATUSAIKI,LINDONGAN 4,95851
7103100025000100,71,03,100,025,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,RAKU,LINDONGAN 01,95856
7103100025000200,71,03,100,025,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,RAKU,LINDONGAN 02,95856
7103100025000300,71,03,100,025,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,RAKU,LINDONGAN 03,95856
7103080010000100,71,03,080,010,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TALOARANE,LINDONGAN 01,95853
7103090011001100,71,03,090,011,0011,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 11 LINGKUNGAN 4,95813
7103080010000300,71,03,080,010,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TALOARANE,LINDONGAN 03,95853
7103080010000400,71,03,080,010,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TALOARANE,LINDONGAN 04,95853
7103101001000300,71,03,101,001,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NUSA,LINDONGAN 03,95842
7103091008000700,71,03,091,008,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 07 LINGKUNGAN 3,95815
7103062005000300,71,03,062,005,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,SAMPAKANG,LINDONGAN 03,95850
7103061008000200,71,03,061,008,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,TENDA,LINDONGAN 02,95859
7103050005000200,71,03,050,005,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,PANANARU,LINDONGAN 02,95855
7103041006000300,71,03,041,006,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,TALEKO BATUSAIKI,LINDONGAN 3,95851
7103061005000200,71,03,061,005,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,HANGKE,LINDONGAN 02,95859
7103050005000100,71,03,050,005,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,PANANARU,LINDONGAN 01,95855
7103050005000400,71,03,050,005,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,PANANARU,LINDONGAN 04,95855
7103110007000100,71,03,110,007,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,LIPAENG,LINDONGAN 01,95852
7103100002000200,71,03,100,002,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,TAROLANG,LINDONGAN 02,95856
7103091008000300,71,03,091,008,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 03 LINGKUNGAN 1,95815
7103110001000100,71,03,110,001,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KENDAHE DUA,LINDONGAN 01,95852
7103060014000300,71,03,060,014,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,LESABE,LINDONGAN 3,95858
7103060014000100,71,03,060,014,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,LESABE,LINDONGAN 1,95858
7103060006000100,71,03,060,006,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,MANDOI,LINDONGAN 1,95858
7103061001000300,71,03,061,001,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,LEHUPU,LINDONGAN 03,95859
7103091008000800,71,03,091,008,0008,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 08 LINGKUNGAN 3,95815
7103080017000200,71,03,080,017,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TALOARANE I,LINDONGAN 02,95853
7103091008000600,71,03,091,008,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 06 LINGKUNGAN 2,95815
7103040008000200,71,03,040,008,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,NGALIPAENG SATU,LINDONGAN 2,95854
7103101004000100,71,03,101,004,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE TIMUR,LINDONGAN 001,95842
7103050005000300,71,03,050,005,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,PANANARU,LINDONGAN 03,95855
7103040008000100,71,03,040,008,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,NGALIPAENG SATU,LINDONGAN 1,95854
7103080017000300,71,03,080,017,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TALOARANE I,LINDONGAN 03,95853
7103040015000400,71,03,040,015,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,PINDANG,LINDONGAN 4,95854
7103090011000700,71,03,090,011,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 07 LINGKUNGAN 3,95813
7103100002000300,71,03,100,002,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,TAROLANG,LINDONGAN 03,95856
7103091008000400,71,03,091,008,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 04 LINGKUNGAN 2,95815
7103050008000200,71,03,050,008,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,POKOL,LINDONGAN 02,95855
7103100002000100,71,03,100,002,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,TAROLANG,LINDONGAN 01,95856
7103050008000300,71,03,050,008,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,POKOL,LINDONGAN 03,95855
7103060010000300,71,03,060,010,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BINEBAS,LINDONGAN 3,95858
7103100003000200,71,03,100,003,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,TOLA,LINDONGAN 02,95856
7103080017000100,71,03,080,017,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TALOARANE I,LINDONGAN 01,95853
7103092006000500,71,03,092,006,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA BARU,RT 05 LINGKUNGAN III,95815
7103101003200100,71,03,101,003,2001,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE,PULAU LIANG,95842
7103050008000100,71,03,050,008,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,POKOL,LINDONGAN 01,95855
7103040015000300,71,03,040,015,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,PINDANG,LINDONGAN 3,95854
7103090011001000,71,03,090,011,0010,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 10 LINGKUNGAN 4,95813
7103070012000100,71,03,070,012,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TARIANGBARU,LINDONGAN 1,95857
7103090011000400,71,03,090,011,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 04 LINGKUNGAN 2,95813
7103091008000900,71,03,091,008,0009,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 09 LINGKUNGAN 3,95815
7103090011000900,71,03,090,011,0009,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 09 LINGKUNGAN 3,95813
7103100003000400,71,03,100,003,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,TOLA,LINDONGAN 04,95856
7103080013000100,71,03,080,013,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TAWOALI,LINDONGAN 01,95853
7103070012000300,71,03,070,012,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TARIANGBARU,LINDONGAN 3,95857
7103060019000100,71,03,060,019,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BULO,LINDONGAN 1,95858
7103070012000200,71,03,070,012,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TARIANGBARU,LINDONGAN 2,95857
7103101003000300,71,03,101,003,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE,LINDONGAN 03,95842
7103092002000500,71,03,092,002,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,ANGGES,RT 05 LINGKUNGAN III,95817
7103040015000100,71,03,040,015,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,PINDANG,LINDONGAN 1,95854
7103070015000300,71,03,070,015,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TIMBELANG,LINDONGAN 3,95857
7103060015000200,71,03,060,015,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,BENTUNG,LINDONGAN 2,95858
7103100003000100,71,03,100,003,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,TOLA,LINDONGAN 01,95856
7103060006000300,71,03,060,006,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,MANDOI,LINDONGAN 3,95858
7103091008000500,71,03,091,008,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA TIMUR,TONA II,RT 05 LINGKUNGAN 2,95815
7103101005200100,71,03,101,005,2001,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,NANUSA,PULAU POA,95842
7103110003000100,71,03,110,003,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,TALAWID,LINDONGAN 01,95852
7103050013000200,71,03,050,013,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNGPELIANG,LINDONGAN 02,95855
7103090011000600,71,03,090,011,0006,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 06 LINGKUNGAN 2,95813
7103100003000300,71,03,100,003,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,TOLA,LINDONGAN 03,95856
7103110006000200,71,03,110,006,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,MOHONGSAWANG,LINDONGAN 02,95852
7103100008000300,71,03,100,008,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 03,95856
7103050013000100,71,03,050,013,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNGPELIANG,LINDONGAN 01,95855
7103070015000100,71,03,070,015,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TIMBELANG,LINDONGAN 1,95857
7103092006000300,71,03,092,006,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA BARU,RT 03 LINGKUNGAN II,95815
7103080013000300,71,03,080,013,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TAWOALI,LINDONGAN 03,95853
7103041001000200,71,03,041,001,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,PARA,LINDONGAN 2,95851
7103090011001200,71,03,090,011,0012,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 12 LINGKUNGAN 4,95813
7103062003000100,71,03,062,003,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,TUMALEDE,LINDONGAN 01,95850
7103062003000300,71,03,062,003,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,TUMALEDE,LINDONGAN 03,95850
7103100008000100,71,03,100,008,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 01,95856
7103070015000200,71,03,070,015,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN TENGAH,TIMBELANG,LINDONGAN 2,95857
7103062003000200,71,03,062,003,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGGARA,TUMALEDE,LINDONGAN 02,95850
7103060016000300,71,03,060,016,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN,SIMUENG,LINDONGAN 3,95858
7103110002000400,71,03,110,002,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,KENDAHE SATU,LINDONGAN 04,95852
7103050013000400,71,03,050,013,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNGPELIANG,LINDONGAN 04,95855
7103090011000800,71,03,090,011,0008,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 08 LINGKUNGAN 3,95813
7103040015000200,71,03,040,015,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,PINDANG,LINDONGAN 2,95854
7103092003000500,71,03,092,003,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,MITUNG,RT 05 LINGKUNGAN III,95817
7103092003000300,71,03,092,003,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,MITUNG,RT 03 LINGKUNGAN II,95817
7103092006000700,71,03,092,006,0007,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA BARAT,BEHA BARU,RT 07 LINGKUNGAN III,95815
7103061002000300,71,03,061,002,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,TAMBUNG,LINDONGAN 03,95859
7103090011000100,71,03,090,011,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 01 LINGKUNGAN 1,95813
7103041005000200,71,03,041,005,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TATOARENG,DALAKO BEMBANAHE,LINDONGAN 2,95851
7103101003000100,71,03,101,003,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,BUKIDE,LINDONGAN 01,95842
7103100008000200,71,03,100,008,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 02,95856
7103100008000500,71,03,100,008,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 05,95856
7103100008000400,71,03,100,008,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 04,95856
7103040009000300,71,03,040,009,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,SOWAENG,LINDONGAN 3,95854
7103040009000100,71,03,040,009,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,SOWAENG,LINDONGAN 1,95854
7103050013200100,71,03,050,013,2001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNGPELIANG,HUTAN LINDUNG,95855
7103050013000300,71,03,050,013,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNGPELIANG,LINDONGAN 03,95855
7103080013000200,71,03,080,013,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TAWOALI,LINDONGAN 02,95853
7103090011000500,71,03,090,011,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 05 LINGKUNGAN 2,95813
7103040009000200,71,03,040,009,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,SOWAENG,LINDONGAN 2,95854